record_Server :[tid: 26286]
http://192.168.1.205:8080/live/server_create/live/server_delete/live/server_select/live/live_update
E0910 15:18:31.808790 26286 webserver.cpp:264] 接口返回数据异常 ret:-1  错误信息:
### Error updating database.  Cause: java.sql.SQLIntegrityConstraintViolationException: Duplicate entry 'LIVE录像-http://192.168.1.206:8081/live/record' for key 'IDX_server_info_np'
### The error may involve com.dbr.eduLive.Dao.ServiceDao.serverInsert-Inline
### The error occurred while setting parameters
### SQL: insert into server_info    (      netFlag    ,     serverType    ,     serverName    ,     serverApi    )    values    (      ?    ,     ?    ,     ?    ,     ?    )
### Cause: java.sql.SQLIntegrityConstraintViolationException: Duplicate entry 'LIVE录像-http://192.168.1.206:8081/live/record' for key 'IDX_server_info_np'
; SQL []; Duplicate entry 'LIVE录像-http://192.168.1.206:8081/live/record' for key 'IDX_server_info_np'; nested exception is java.sql.SQLIntegrityConstraintViolationException: Duplicate entry 'LIVE录像-http://192.168.1.206:8081/live/record' for key 'IDX_server_info_np'
E0910 15:18:31.809602 26286 webserver.cpp:515] 解析注册录制 数据失败 main_ret:-1
httpServer_fun :[tid: 26288]
server starting
time url:http://192.168.1.205:8080/live/server_update?serverId=&netFlag=1
E0910 18:39:31.187721  8498 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 18:39:32.836165  8498 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 18:39:34.615723  8498 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 18:39:36.263615  8498 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 18:39:37.912343  8498 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 18:39:39.683311  8498 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 18:39:41.332847  8498 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 18:39:43.173662  8498 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 18:39:44.824198  8498 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 18:39:46.462783  8498 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 18:39:48.215713  8498 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 18:39:49.866401  8498 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 18:39:51.517796  8498 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 18:39:53.234087  8498 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 18:39:54.881566  8498 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 18:39:56.531505  8498 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 18:39:58.296169  8498 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 18:39:59.947310  8498 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 18:40:01.657287  8498 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 18:40:03.304472  8498 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 18:40:04.944447  8498 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 18:40:06.767060  8498 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 18:40:08.405897  8498 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 18:40:10.053004  8498 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 18:40:11.826270  8498 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 18:40:13.475600  8498 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 18:40:15.218199  8498 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 18:40:16.865726  8498 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 18:40:18.519742  8498 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 18:40:20.334489  8498 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 18:40:21.982753  8498 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 18:40:23.635715  8498 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 18:40:25.363289  8498 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 18:40:27.014326  8498 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 18:40:28.665267  8498 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 18:40:30.451788  8498 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 18:40:32.103333  8498 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 18:40:33.794183  8498 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 18:40:35.442090  8498 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 18:40:37.095602  8498 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 18:40:38.817368  8498 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 18:40:40.459295  8498 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 18:40:42.109206  8498 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 18:40:43.856786  8498 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 18:40:45.506168  8498 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 18:40:47.156715  8498 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 18:40:48.867925  8498 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 18:40:50.519534  8498 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 18:40:52.283535  8498 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 18:40:53.933660  8498 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 18:40:55.585048  8498 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 18:40:57.362067  8498 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 18:40:59.010172  8498 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 18:41:00.662065  8498 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 18:41:02.421324  8498 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 18:41:04.071583  8498 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 18:41:05.721613  8498 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 18:41:07.492179  8498 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 18:41:09.142684  8498 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 18:41:10.874500  8498 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 18:41:12.521021  8498 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 18:41:14.171361  8498 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 18:41:15.922039  8498 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 18:41:17.572201  8498 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 18:41:19.220336  8498 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 18:41:21.021077  8498 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 18:41:22.666532  8498 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 18:41:24.315028  8498 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 18:41:26.164795  8498 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 18:41:27.812314  8498 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 18:41:29.662251  8498 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 18:41:31.313277  8498 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 18:41:32.962890  8498 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 18:41:34.774037  8498 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 18:41:36.426290  8498 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 18:41:38.071532  8498 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 18:41:39.813377  8498 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 18:41:41.463917  8498 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 18:41:43.113919  8498 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 18:41:44.832943  8498 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 18:41:46.484051  8498 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 18:41:48.203286  8498 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 18:41:49.850376  8498 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 18:41:51.504478  8498 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 18:41:53.222779  8498 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 18:41:54.875109  8498 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 18:41:56.522773  8498 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 18:41:58.244190  8498 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 18:41:59.889444  8498 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 18:42:01.540163  8498 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 18:42:03.283417  8498 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 18:42:04.935168  8498 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 18:42:06.661593  8498 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 18:42:08.310437  8498 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 18:42:09.961872  8498 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 18:42:11.682678  8498 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 18:42:13.332572  8498 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 18:42:14.984279  8498 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 18:42:16.790303  8498 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 18:42:18.438843  8498 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 18:42:20.092566  8498 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 18:42:21.848706  8498 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 18:42:23.500108  8498 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 18:42:25.270114  8498 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 18:42:26.918236  8498 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 18:42:28.570971  8498 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 18:42:30.352783  8498 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 18:42:32.003798  8498 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 18:42:33.655717  8498 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 18:42:35.381218  8498 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 18:42:37.032225  8498 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 18:42:38.685989  8498 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 18:42:40.488229  8498 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 18:42:42.137886  8498 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 18:42:43.932677  8498 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 18:42:45.575825  8498 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 18:42:47.214287  8498 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 18:42:49.028323  8498 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 18:42:50.677006  8498 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 18:42:52.327678  8498 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 18:42:54.057150  8498 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 18:42:55.707069  8498 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 18:42:57.353144  8498 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 18:42:59.076582  8498 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 18:43:00.724895  8498 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 18:43:02.493412  8498 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 18:43:04.148020  8498 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 18:43:05.797418  8498 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 18:43:07.527855  8498 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 18:43:09.179778  8498 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 18:43:10.830302  8498 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 18:43:12.585955  8498 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 18:43:14.233772  8498 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 18:43:15.884649  8498 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 18:43:17.629632  8498 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 18:43:19.276948  8498 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 18:43:21.003026  8498 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 18:43:22.653259  8498 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 18:43:24.299518  8498 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 18:43:26.117339  8498 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 18:43:27.769948  8498 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 18:43:29.417484  8498 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 18:43:31.135578  8498 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 18:43:32.788425  8498 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 18:43:34.435374  8498 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 18:43:36.181370  8498 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 18:43:37.834785  8498 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 18:43:39.611835  8498 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 18:43:41.260957  8498 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 18:43:42.912619  8498 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 18:43:44.703718  8498 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 18:43:46.351488  8498 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 18:43:48.003980  8498 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 18:43:49.756170  8498 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 18:43:51.406083  8498 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 18:43:53.058164  8498 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 18:43:54.767050  8498 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 18:43:56.417279  8498 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 18:43:58.190943  8498 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 18:43:59.840358  8498 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 18:44:01.489523  8498 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 18:44:03.261749  8498 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 18:44:04.906880  8498 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 18:44:06.558261  8498 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 18:44:08.322688  8498 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 18:44:09.969204  8498 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 18:44:11.621866  8498 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 18:44:13.390063  8498 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 18:44:15.039993  8498 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 18:44:16.894803  8498 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 18:44:18.543279  8498 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 18:44:20.186532  8498 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 18:44:21.902753  8498 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 18:44:23.552475  8498 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 18:44:25.195948  8498 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 18:44:27.002338  8498 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 18:44:28.653286  8498 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 18:44:30.303743  8498 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 18:44:32.105161  8498 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 18:44:33.748070  8498 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 18:44:35.526594  8498 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 18:44:37.173636  8498 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 18:44:38.823482  8498 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 18:44:40.615011  8498 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 18:44:42.266440  8498 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 18:44:43.912859  8498 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 18:44:45.685914  8498 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 18:44:47.335973  8498 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 18:44:48.985267  8498 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 18:44:50.762913  8498 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 18:44:52.414033  8498 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 18:44:54.105259  8498 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 18:44:55.751799  8498 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 18:44:57.403039  8498 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 18:44:59.150039  8498 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 18:45:00.801664  8498 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 18:45:02.449926  8498 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 18:45:04.225160  8498 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 18:45:05.875301  8498 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 18:45:07.615664  8498 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 18:45:09.263700  8498 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 18:45:10.916147  8498 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 18:45:12.705504  8498 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 18:45:14.354974  8498 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 18:45:15.997632  8498 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 18:45:17.730020  8498 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 18:45:19.379330  8498 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 18:45:21.018193  8498 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 18:45:22.786260  8498 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 18:45:24.430819  8498 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 18:45:26.078471  8498 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 18:45:27.813716  8498 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 18:45:29.464179  8498 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 18:45:31.232725  8498 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 18:45:32.883242  8498 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 18:45:34.535611  8498 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 18:45:36.243310  8498 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 18:45:37.893332  8498 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 18:45:39.544697  8498 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 18:45:41.305603  8498 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 18:45:42.956245  8498 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 18:45:44.607570  8498 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 18:45:46.419601  8498 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 18:45:48.066471  8498 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 18:45:49.888962  8498 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 18:45:51.540729  8498 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 18:45:53.188709  8498 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 18:45:54.989747  8498 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 18:45:56.639629  8498 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 18:45:58.289546  8498 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 18:46:00.094499  8498 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 18:46:01.746271  8498 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 18:46:03.565279  8498 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 18:46:05.214093  8498 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 18:46:06.860045  8498 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 18:46:08.653336  8498 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 18:46:10.303542  8498 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 18:46:11.951926  8498 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 18:46:13.684744  8498 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 18:46:15.328241  8498 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 18:46:16.960088  8498 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 18:46:18.735215  8498 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 18:46:20.387498  8498 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
